"id","schema","table_name","variable_name","IDI20200120","IDI20200720","IDI20201020","IDI20210420","collection","agency","description"
10357,"gss_clean","gss_person","gss_pq_person_FinalWgt28_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10358,"gss_clean","gss_person","gss_pq_person_FinalWgt29_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10359,"gss_clean","gss_person","gss_pq_person_FinalWgt3_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10360,"gss_clean","gss_person","gss_pq_person_FinalWgt30_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10361,"gss_clean","gss_person","gss_pq_person_FinalWgt31_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10362,"gss_clean","gss_person","gss_pq_person_FinalWgt32_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10363,"gss_clean","gss_person","gss_pq_person_FinalWgt33_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10364,"gss_clean","gss_person","gss_pq_person_FinalWgt34_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10365,"gss_clean","gss_person","gss_pq_person_FinalWgt35_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10366,"gss_clean","gss_person","gss_pq_person_FinalWgt36_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10367,"gss_clean","gss_person","gss_pq_person_FinalWgt37_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10368,"gss_clean","gss_person","gss_pq_person_FinalWgt38_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10369,"gss_clean","gss_person","gss_pq_person_FinalWgt39_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10370,"gss_clean","gss_person","gss_pq_person_FinalWgt4_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10371,"gss_clean","gss_person","gss_pq_person_FinalWgt40_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10372,"gss_clean","gss_person","gss_pq_person_FinalWgt41_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10373,"gss_clean","gss_person","gss_pq_person_FinalWgt42_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10374,"gss_clean","gss_person","gss_pq_person_FinalWgt43_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10375,"gss_clean","gss_person","gss_pq_person_FinalWgt44_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10376,"gss_clean","gss_person","gss_pq_person_FinalWgt45_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10377,"gss_clean","gss_person","gss_pq_person_FinalWgt46_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10378,"gss_clean","gss_person","gss_pq_person_FinalWgt47_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10379,"gss_clean","gss_person","gss_pq_person_FinalWgt48_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10380,"gss_clean","gss_person","gss_pq_person_FinalWgt49_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10381,"gss_clean","gss_person","gss_pq_person_FinalWgt5_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10382,"gss_clean","gss_person","gss_pq_person_FinalWgt50_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10383,"gss_clean","gss_person","gss_pq_person_FinalWgt51_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10384,"gss_clean","gss_person","gss_pq_person_FinalWgt52_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10385,"gss_clean","gss_person","gss_pq_person_FinalWgt53_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10386,"gss_clean","gss_person","gss_pq_person_FinalWgt54_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10387,"gss_clean","gss_person","gss_pq_person_FinalWgt55_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10388,"gss_clean","gss_person","gss_pq_person_FinalWgt56_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10389,"gss_clean","gss_person","gss_pq_person_FinalWgt57_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10390,"gss_clean","gss_person","gss_pq_person_FinalWgt58_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10391,"gss_clean","gss_person","gss_pq_person_FinalWgt59_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10392,"gss_clean","gss_person","gss_pq_person_FinalWgt6_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10393,"gss_clean","gss_person","gss_pq_person_FinalWgt60_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10394,"gss_clean","gss_person","gss_pq_person_FinalWgt61_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10395,"gss_clean","gss_person","gss_pq_person_FinalWgt62_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10396,"gss_clean","gss_person","gss_pq_person_FinalWgt63_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10397,"gss_clean","gss_person","gss_pq_person_FinalWgt64_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10398,"gss_clean","gss_person","gss_pq_person_FinalWgt65_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10399,"gss_clean","gss_person","gss_pq_person_FinalWgt66_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10400,"gss_clean","gss_person","gss_pq_person_FinalWgt67_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10401,"gss_clean","gss_person","gss_pq_person_FinalWgt68_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10402,"gss_clean","gss_person","gss_pq_person_FinalWgt69_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10403,"gss_clean","gss_person","gss_pq_person_FinalWgt7_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10404,"gss_clean","gss_person","gss_pq_person_FinalWgt70_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10405,"gss_clean","gss_person","gss_pq_person_FinalWgt71_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10406,"gss_clean","gss_person","gss_pq_person_FinalWgt72_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10407,"gss_clean","gss_person","gss_pq_person_FinalWgt73_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10408,"gss_clean","gss_person","gss_pq_person_FinalWgt74_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10409,"gss_clean","gss_person","gss_pq_person_FinalWgt75_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10410,"gss_clean","gss_person","gss_pq_person_FinalWgt76_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10411,"gss_clean","gss_person","gss_pq_person_FinalWgt77_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10412,"gss_clean","gss_person","gss_pq_person_FinalWgt78_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10413,"gss_clean","gss_person","gss_pq_person_FinalWgt79_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10414,"gss_clean","gss_person","gss_pq_person_FinalWgt8_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10415,"gss_clean","gss_person","gss_pq_person_FinalWgt80_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10416,"gss_clean","gss_person","gss_pq_person_FinalWgt81_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10417,"gss_clean","gss_person","gss_pq_person_FinalWgt82_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10418,"gss_clean","gss_person","gss_pq_person_FinalWgt83_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10419,"gss_clean","gss_person","gss_pq_person_FinalWgt84_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10420,"gss_clean","gss_person","gss_pq_person_FinalWgt85_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10421,"gss_clean","gss_person","gss_pq_person_FinalWgt86_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10422,"gss_clean","gss_person","gss_pq_person_FinalWgt87_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10423,"gss_clean","gss_person","gss_pq_person_FinalWgt88_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10424,"gss_clean","gss_person","gss_pq_person_FinalWgt89_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10425,"gss_clean","gss_person","gss_pq_person_FinalWgt9_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10426,"gss_clean","gss_person","gss_pq_person_FinalWgt90_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10427,"gss_clean","gss_person","gss_pq_person_FinalWgt91_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10428,"gss_clean","gss_person","gss_pq_person_FinalWgt92_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10429,"gss_clean","gss_person","gss_pq_person_FinalWgt93_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10430,"gss_clean","gss_person","gss_pq_person_FinalWgt94_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10431,"gss_clean","gss_person","gss_pq_person_FinalWgt95_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10432,"gss_clean","gss_person","gss_pq_person_FinalWgt96_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10433,"gss_clean","gss_person","gss_pq_person_FinalWgt97_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10434,"gss_clean","gss_person","gss_pq_person_FinalWgt98_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10435,"gss_clean","gss_person","gss_pq_person_FinalWgt99_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10436,"gss_clean","gss_person","gss_pq_person_number",1,1,1,1,"General Social Survey","Stats NZ",NA
10437,"gss_clean","gss_person","gss_pq_person_RespWgt_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10438,"gss_clean","gss_person","gss_pq_person_SeInWgt_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10439,"gss_clean","gss_person","gss_pq_phys_health_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10440,"gss_clean","gss_person","gss_pq_post_sch_qual_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10441,"gss_clean","gss_person","gss_pq_PQinterview_date",1,1,1,1,"General Social Survey","Stats NZ",NA
10442,"gss_clean","gss_person","gss_pq_prob_bad_drive_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10443,"gss_clean","gss_person","gss_pq_prob_hood_assault_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10444,"gss_clean","gss_person","gss_pq_prob_hood_burglary_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10445,"gss_clean","gss_person","gss_pq_prob_hood_dontknow_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10446,"gss_clean","gss_person","gss_pq_prob_hood_drug_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10447,"gss_clean","gss_person","gss_pq_prob_hood_drunk_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10448,"gss_clean","gss_person","gss_pq_prob_hood_gangs_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10449,"gss_clean","gss_person","gss_pq_prob_hood_harass_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10450,"gss_clean","gss_person","gss_pq_prob_hood_noisy_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10451,"gss_clean","gss_person","gss_pq_prob_hood_noisy_vandalism",1,1,1,1,"General Social Survey","Stats NZ",NA
10452,"gss_clean","gss_person","gss_pq_prob_hood_none_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10453,"gss_clean","gss_person","gss_pq_prob_hood_other_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10454,"gss_clean","gss_person","gss_pq_prob_hood_refused_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10455,"gss_clean","gss_person","gss_pq_reas_discrim_age_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10456,"gss_clean","gss_person","gss_pq_reas_discrim_appear_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10457,"gss_clean","gss_person","gss_pq_reas_discrim_disab_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10458,"gss_clean","gss_person","gss_pq_reas_discrim_dontknow_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10459,"gss_clean","gss_person","gss_pq_reas_discrim_ethnic_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10460,"gss_clean","gss_person","gss_pq_reas_discrim_gender_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10461,"gss_clean","gss_person","gss_pq_reas_discrim_lang_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10462,"gss_clean","gss_person","gss_pq_reas_discrim_oth_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10463,"gss_clean","gss_person","gss_pq_reas_discrim_other_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10464,"gss_clean","gss_person","gss_pq_reas_discrim_refused_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10465,"gss_clean","gss_person","gss_pq_reas_discrim_relig_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10466,"gss_clean","gss_person","gss_pq_reas_discrim_sexor_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10467,"gss_clean","gss_person","gss_pq_reas_discrim_skin_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10468,"gss_clean","gss_person","gss_pq_Reg_council_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10469,"gss_clean","gss_person","gss_pq_Region_Group_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10470,"gss_clean","gss_person","gss_pq_region12_dev",1,1,1,1,"General Social Survey","Stats NZ",NA
10471,"gss_clean","gss_person","gss_pq_resp_16plus_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10472,"gss_clean","gss_person","gss_pq_resp_live_alone_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10473,"gss_clean","gss_person","gss_pq_resp_live_brosis_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10474,"gss_clean","gss_person","gss_pq_resp_live_child_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10475,"gss_clean","gss_person","gss_pq_resp_live_nonfam_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10476,"gss_clean","gss_person","gss_pq_resp_live_otherfam_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10477,"gss_clean","gss_person","gss_pq_resp_live_parent_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10478,"gss_clean","gss_person","gss_pq_resp_lives_threeplus_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10479,"gss_clean","gss_person","gss_pq_resp_partner_anywhr_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10480,"gss_clean","gss_person","gss_pq_resp_partner_HH_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10481,"gss_clean","gss_person","gss_pq_saf_assaultstran_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10482,"gss_clean","gss_person","gss_pq_saf_fear_assault_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10483,"gss_clean","gss_person","gss_pq_saf_fear_breakin_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10484,"gss_clean","gss_person","gss_pq_saf_fear_credit_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10485,"gss_clean","gss_person","gss_pq_saf_fear_crime_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10486,"gss_clean","gss_person","gss_pq_saf_fear_drunkdriver_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10487,"gss_clean","gss_person","gss_pq_saf_more_less_crime_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10488,"gss_clean","gss_person","gss_pq_saf_stolen_car_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10489,"gss_clean","gss_person","gss_pq_safe_night_home_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10490,"gss_clean","gss_person","gss_pq_safe_night_hood_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10491,"gss_clean","gss_person","gss_pq_safe_night_pub_trans_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10492,"gss_clean","gss_person","gss_pq_safe_online_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10493,"gss_clean","gss_person","gss_pq_SAFPT1_prob_oth_2_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10494,"gss_clean","gss_person","gss_pq_SAFPT1_prob_oth_3_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10495,"gss_clean","gss_person","gss_pq_SAFPT1_prob_oth1_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10496,"gss_clean","gss_person","gss_pq_sch_qual_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10497,"gss_clean","gss_person","gss_pq_sch_qual_oth_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10498,"gss_clean","gss_person","gss_pq_sch_qual_yr",1,1,1,1,"General Social Survey","Stats NZ",NA
10499,"gss_clean","gss_person","gss_pq_sex_identity",1,1,1,1,"General Social Survey","Stats NZ",NA
10500,"gss_clean","gss_person","gss_pq_situ_disc_oth_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10501,"gss_clean","gss_person","gss_pq_soc_contact_amt_fam_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10502,"gss_clean","gss_person","gss_pq_soc_contact_amt_frnd_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10503,"gss_clean","gss_person","gss_pq_soc_feel_down_easy_hard",1,1,1,1,"General Social Survey","Stats NZ",NA
10504,"gss_clean","gss_person","gss_pq_soc_phone_fam_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10505,"gss_clean","gss_person","gss_pq_soc_phone_frnd_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10506,"gss_clean","gss_person","gss_pq_soc_stay_easy_hard_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10507,"gss_clean","gss_person","gss_pq_soc_talk_fam_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10508,"gss_clean","gss_person","gss_pq_soc_talk_frnd_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10509,"gss_clean","gss_person","gss_pq_soc_video_fam_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10510,"gss_clean","gss_person","gss_pq_soc_video_frnd_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10511,"gss_clean","gss_person","gss_pq_soc_write_fam_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10512,"gss_clean","gss_person","gss_pq_soc_write_frnd_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10513,"gss_clean","gss_person","gss_pq_speak_home_language_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10514,"gss_clean","gss_person","gss_pq_speak_maori_well_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10515,"gss_clean","gss_person","gss_pq_start_last_wk_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10516,"gss_clean","gss_person","gss_pq_still_underst_lang1_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10517,"gss_clean","gss_person","gss_pq_still_underst_lang2_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10518,"gss_clean","gss_person","gss_pq_still_underst_lang3_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10519,"gss_clean","gss_person","gss_pq_still_underst_lang4_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10520,"gss_clean","gss_person","gss_pq_still_underst_lang5_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10521,"gss_clean","gss_person","gss_pq_three_month_study_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10522,"gss_clean","gss_person","gss_pq_time_lonely_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10523,"gss_clean","gss_person","gss_pq_total_mins_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10524,"gss_clean","gss_person","gss_pq_trust_courts_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10525,"gss_clean","gss_person","gss_pq_trust_education_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10526,"gss_clean","gss_person","gss_pq_trust_health_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10527,"gss_clean","gss_person","gss_pq_trust_media_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10528,"gss_clean","gss_person","gss_pq_trust_most_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10529,"gss_clean","gss_person","gss_pq_trust_parliament_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10530,"gss_clean","gss_person","gss_pq_trust_police_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10531,"gss_clean","gss_person","gss_pq_underst_lang_dontkno_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10532,"gss_clean","gss_person","gss_pq_underst_lang_refused_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10533,"gss_clean","gss_person","gss_pq_urbun_rural18_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10534,"gss_clean","gss_person","gss_pq_usual_hrs_work_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10535,"gss_clean","gss_person","gss_pq_usually_live_here_ind",1,1,1,1,"General Social Survey","Stats NZ",NA
10536,"gss_clean","gss_person","gss_pq_vote_last_election_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10537,"gss_clean","gss_person","snz_gss_hhld_uid",1,1,1,1,"General Social Survey","Stats NZ",NA
10538,"gss_clean","gss_person","snz_gss_uid",1,1,1,1,"General Social Survey","Stats NZ",NA
10539,"gss_clean","gss_person","snz_uid",1,1,1,1,"General Social Survey","Stats NZ",NA
10540,"gss_clean","gss_person_2008","gss_pq_AreaUnit06",1,1,1,1,"General Social Survey","Stats NZ",NA
10541,"gss_clean","gss_person_2008","gss_pq_birth_month_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10542,"gss_clean","gss_person_2008","gss_pq_birth_year_nbr",1,1,1,1,"General Social Survey","Stats NZ",NA
10543,"gss_clean","gss_person_2008","gss_pq_case_contact_visits",1,1,1,1,"General Social Survey","Stats NZ",NA
10544,"gss_clean","gss_person_2008","gss_pq_case_interview_time",1,1,1,1,"General Social Survey","Stats NZ",NA
10545,"gss_clean","gss_person_2008","gss_pq_case_non_contact_visits",1,1,1,1,"General Social Survey","Stats NZ",NA
10546,"gss_clean","gss_person_2008","gss_pq_CAU_average_NZDep2006",1,1,1,1,"General Social Survey","Stats NZ",NA
10547,"gss_clean","gss_person_2008","gss_pq_CAU_avg_NZDep2006_quin",1,1,1,1,"General Social Survey","Stats NZ",NA
10548,"gss_clean","gss_person_2008","gss_pq_collection_code",1,1,1,1,"General Social Survey","Stats NZ",NA
10549,"gss_clean","gss_person_2008","gss_pq_CORDV_HHOLD_2ADULTS",1,1,1,1,"General Social Survey","Stats NZ",NA
10550,"gss_clean","gss_person_2008","gss_pq_CORDV1",1,1,1,1,"General Social Survey","Stats NZ",NA
10551,"gss_clean","gss_person_2008","gss_pq_CORDV10",1,1,1,1,"General Social Survey","Stats NZ",NA
10552,"gss_clean","gss_person_2008","gss_pq_CORDV11",1,1,1,1,"General Social Survey","Stats NZ",NA
10553,"gss_clean","gss_person_2008","gss_pq_CORDV12",1,1,1,1,"General Social Survey","Stats NZ",NA
10554,"gss_clean","gss_person_2008","gss_pq_CORDV13",1,1,1,1,"General Social Survey","Stats NZ",NA
10555,"gss_clean","gss_person_2008","gss_pq_CORDV14",1,1,1,1,"General Social Survey","Stats NZ",NA
10556,"gss_clean","gss_person_2008","gss_pq_CORDV15",1,1,1,1,"General Social Survey","Stats NZ",NA
10557,"gss_clean","gss_person_2008","gss_pq_CORDV16",1,1,1,1,"General Social Survey","Stats NZ",NA
10558,"gss_clean","gss_person_2008","gss_pq_CORDV17",1,1,1,1,"General Social Survey","Stats NZ",NA
10559,"gss_clean","gss_person_2008","gss_pq_CORDV18",1,1,1,1,"General Social Survey","Stats NZ",NA
10560,"gss_clean","gss_person_2008","gss_pq_CORDV2",1,1,1,1,"General Social Survey","Stats NZ",NA
10561,"gss_clean","gss_person_2008","gss_pq_CORDV3_ASIAN",1,1,1,1,"General Social Survey","Stats NZ",NA
10562,"gss_clean","gss_person_2008","gss_pq_CORDV3_EURO",1,1,1,1,"General Social Survey","Stats NZ",NA
10563,"gss_clean","gss_person_2008","gss_pq_CORDV3_MAORI",1,1,1,1,"General Social Survey","Stats NZ",NA
10564,"gss_clean","gss_person_2008","gss_pq_CORDV3_MELAA",1,1,1,1,"General Social Survey","Stats NZ",NA
10565,"gss_clean","gss_person_2008","gss_pq_CORDV3_NS",1,1,1,1,"General Social Survey","Stats NZ",NA
10566,"gss_clean","gss_person_2008","gss_pq_CORDV3_OTHER",1,1,1,1,"General Social Survey","Stats NZ",NA
10567,"gss_clean","gss_person_2008","gss_pq_CORDV3_PP",1,1,1,1,"General Social Survey","Stats NZ",NA
10568,"gss_clean","gss_person_2008","gss_pq_CORDV4",1,1,1,1,"General Social Survey","Stats NZ",NA
10569,"gss_clean","gss_person_2008","gss_pq_CORDV5",1,1,1,1,"General Social Survey","Stats NZ",NA
10570,"gss_clean","gss_person_2008","gss_pq_CORDV6",1,1,1,1,"General Social Survey","Stats NZ",NA
10571,"gss_clean","gss_person_2008","gss_pq_CORDV7",1,1,1,1,"General Social Survey","Stats NZ",NA
10572,"gss_clean","gss_person_2008","gss_pq_CORDV8_11",1,1,1,1,"General Social Survey","Stats NZ",NA
10573,"gss_clean","gss_person_2008","gss_pq_CORDV8_12",1,1,1,1,"General Social Survey","Stats NZ",NA
10574,"gss_clean","gss_person_2008","gss_pq_CORDV8_13",1,1,1,1,"General Social Survey","Stats NZ",NA
10575,"gss_clean","gss_person_2008","gss_pq_CORDV8_14",1,1,1,1,"General Social Survey","Stats NZ",NA
10576,"gss_clean","gss_person_2008","gss_pq_CORDV8_15",1,1,1,1,"General Social Survey","Stats NZ",NA
10577,"gss_clean","gss_person_2008","gss_pq_CORDV8_16",1,1,1,1,"General Social Survey","Stats NZ",NA
10578,"gss_clean","gss_person_2008","gss_pq_CORDV8_17",1,1,1,1,"General Social Survey","Stats NZ",NA
10579,"gss_clean","gss_person_2008","gss_pq_CORDV8_18",1,1,1,1,"General Social Survey","Stats NZ",NA
10580,"gss_clean","gss_person_2008","gss_pq_CORDV8_19",1,1,1,1,"General Social Survey","Stats NZ",NA
10581,"gss_clean","gss_person_2008","gss_pq_CORDV8_20",1,1,1,1,"General Social Survey","Stats NZ",NA
10582,"gss_clean","gss_person_2008","gss_pq_CORDV8_21",1,1,1,1,"General Social Survey","Stats NZ",NA
10583,"gss_clean","gss_person_2008","gss_pq_CORDV8_22",1,1,1,1,"General Social Survey","Stats NZ",NA
10584,"gss_clean","gss_person_2008","gss_pq_CORDV8_23",1,1,1,1,"General Social Survey","Stats NZ",NA
10585,"gss_clean","gss_person_2008","gss_pq_CORDV8_24",1,1,1,1,"General Social Survey","Stats NZ",NA
10586,"gss_clean","gss_person_2008","gss_pq_CORDV8_77",1,1,1,1,"General Social Survey","Stats NZ",NA
10587,"gss_clean","gss_person_2008","gss_pq_CORDV9",1,1,1,1,"General Social Survey","Stats NZ",NA
10588,"gss_clean","gss_person_2008","gss_pq_CORDV9_GRP_5YR",1,1,1,1,"General Social Survey","Stats NZ",NA
10589,"gss_clean","gss_person_2008","gss_pq_CORPQ06",1,1,1,1,"General Social Survey","Stats NZ",NA
10590,"gss_clean","gss_person_2008","gss_pq_CORPQ07",1,1,1,1,"General Social Survey","Stats NZ",NA
10591,"gss_clean","gss_person_2008","gss_pq_CORPQ10_11",1,1,1,1,"General Social Survey","Stats NZ",NA
10592,"gss_clean","gss_person_2008","gss_pq_CORPQ10_12",1,1,1,1,"General Social Survey","Stats NZ",NA
